,TSPAN6,TNMD,DPM1,SCYL3,C1orf112,FGR,CFH,FUCA2,GCLC,NFYA,STPG1,NIPAL3,LAS1L,ENPP4,SEMA3F,CFTR,ANKIB1,KRIT1,RAD52,BAD,LAP3,CD99,HS3ST1,WNT16,HECW1,MAD1L1,LASP1,SNX11,TMEM176A,M6PR,KLHL13,CYP26B1,ICA1,DBNDD1,ALS2,CASP10,CFLAR,TFPI,NDUFAF7,RBM5,MTMR7,SLC7A2,ARF5,SARM1,POLDIP2,PLXND1,AK2,CD38,FKBP4,KDM1A,RBM6,CAMKK1,RECQL,CCDC132,HSPB6,ARHGAP33,NDUFAB1,PDK4,SLC22A16,ZMYND10,ABCB5,ARX,SLC25A13,ST7,CDC27,SLC4A1,CALCR,HCCS,DVL2,PRSS22,UPF1,SKAP2,SLC25A5,CCDC109B,HOXA11,POLR2J,MEOX1,THSD7A,LIG3,RPAP3,ACSM3,CIAPIN1,SPPL2B,FAM214B,COPZ2,PRKAR2B,MSL3,CREBBP,BZRAP1,MPO,PON1,GCFC2,WDR54,CROT,ABCB4,RHBDD2,SOX8,IBTK,ZNF195,MYCBP2
CVCL_0035,4.114873004,0,4.863552154,1.712807021,2.330082676,0.006578239,1.361824454,4.416812138,3.158938599,3.608640911,1.757914776,2.974875616,3.814059074,2.253592297,4.15080054,0.015331211,3.599630828,2.91635437,1.754649557,3.929525594,3.547164399,4.591077285,0.609416271,0.067945726,0.235805516,2.360353527,4.347778104,2.931529525,0,4.196013967,1.054728273,0.917837493,1.200805056,2.508655204,2.343784055,0.382642674,1.820900175,2.293456752,2.531985082,4.391905617,0.142576497,1.321518997,5.137941413,0.607279549,4.483619535,1.127645676,4.269974553,0.023966796,4.706728109,4.694280466,4.049274852,1.835215405,3.809650012,2.857467485,0.148209926,0.799230681,4.283892687,0.827892956,0.023904637,0.806438107,0,0.023635237,3.298839673,2.403371586,4.051373504,0.015957977,0,4.080554909,2.867090397,2.231736594,3.50350519,2.942883315,6.78531374,2.911433716,3.127237516,5.919719395,0.096791196,0.260116677,2.343423529,3.436804425,0.708428626,3.6351812,2.080678693,1.706629523,1.188007628,0.353967037,2.779815779,2.231889207,0.452380443,0,0.06897623,2.214304877,3.418865745,2.620154887,0.033144529,3.722163198,0.215586648,3.039589656,2.684628549,2.357103323
CVCL_0036,5.652899777,0,4.985739405,2.505800357,2.44826637,0.744962193,5.473981491,4.284628519,4.986344383,3.888042472,1.199413884,1.711851105,3.46254582,1.036904181,4.516037041,0.030343448,3.559151138,3.219112091,2.066389634,3.546944004,4.111427551,4.548675159,2.614744027,0.011608523,0.004082197,2.701930543,5.239747445,3.129557589,0.017120893,5.24157772,1.428961796,0.619210052,3.41372817,1.931631582,2.51851877,1.70280848,2.549689328,0.465439581,2.628961201,4.638988778,0.79055173,3.666794833,5.495529017,1.734275382,5.081753706,1.535363894,4.464264933,0.086716407,4.998412782,4.459984444,4.399676627,2.424186869,4.051576862,2.423625045,0.064197529,1.73578242,4.580977832,1.211080284,0,0.121017722,0.012248086,0.094613978,4.023223458,2.336007231,3.532921637,0.013270536,0.046067199,3.719357677,3.598755791,3.268032862,4.223830663,3.351016465,7.075045334,3.50141417,2.833709361,5.796898221,0,0.162644352,3.396465401,3.783683399,0.82356325,4.187523035,3.204876852,0.705194475,0.093789308,0.686644636,2.848798248,2.884079673,0.299126155,0.027199045,0.036378091,2.616277608,3.458556005,4.047382111,0.144392065,3.961259552,0.006219985,3.637566445,3.265856575,3.096766774
CVCL_0039,3.11079495,0,4.81481908,2.412761063,2.824553499,0.041893058,0.198735299,4.55979446,2.878344968,3.991480858,2.070811391,2.511616618,3.705220637,0.066928684,0.258205906,0.013285912,3.022088582,3.12761612,1.949496404,3.495234238,4.66928514,5.80975059,0.119900107,0.114683296,0.008825175,3.323957482,4.79483329,3.347660439,0,5.502480704,0.558702167,0.801903749,0.134022074,3.262963094,2.835326948,0.933868028,2.222464287,0.941615265,2.818592413,4.164942149,0.056807264,2.905639919,5.164594512,2.853230167,5.342358386,2.639034688,5.355994734,0.071623655,4.811099497,4.838422714,3.675977021,2.178200522,4.462651668,2.476764636,0.348622591,1.711862529,4.736529353,1.5005057,0.019415881,0.563937283,1.894363395,0.058529985,4.501515213,2.700729502,4.066112416,0.017214444,0.076755546,3.940805931,4.329715783,0.071283827,3.79814653,2.894914128,7.291529182,2.863636679,0.734460072,5.733369102,0,0.018059755,3.368098224,3.513158303,0.012307801,4.463606068,2.740520805,2.662839491,3.211834245,2.539927839,2.345708546,3.18105282,0.037909877,0,0,2.322873626,4.054270905,2.132838375,1.032431954,4.29465433,1.262584477,3.202731644,2.146657369,2.436708465
CVCL_0040,2.978395024,0,4.633963013,2.465590767,2.204253414,0.006908478,3.62158549,3.717487206,2.894666961,3.685320715,1.471560354,3.621515174,2.710495726,0.701270689,0.332956651,0.02886283,4.562846827,3.753146737,2.066999572,3.316196724,4.071871078,5.697044014,0.267846888,0.650786735,0.160770579,3.559374647,5.116040645,3.180701735,0.021637125,4.434863477,1.997677908,0.100576909,2.672827169,3.565176473,3.298238176,0.099468398,2.60431572,3.190852262,2.991995889,4.637679281,0.009427702,1.361316837,5.489859179,2.388241758,4.858065987,2.759389971,4.115443183,0.18221666,4.365048773,4.566261584,4.061924358,0.891028529,4.699248035,3.12275772,0.398889013,2.217178922,4.616547224,0.78865735,0.012648977,0.344668116,0.113197216,0.04106811,3.860815968,2.656915589,4.228673257,0,0.374408962,3.775865369,3.780087764,0.042271891,3.866616289,3.97108079,6.540754141,1.853484595,1.485768267,6.064283921,0.008865132,0.406101751,3.272674504,3.265452845,0.029675365,4.335906401,3.323237827,3.657413845,3.958826423,4.300631563,2.943308974,3.41507127,0.045931646,0.554316307,0,2.899963809,3.462887628,3.020482888,3.575098503,4.934552924,4.266136168,3.963994737,2.71217152,2.787210904
CVCL_0041,3.697372285,0,4.586336682,1.498050257,2.432341595,0.015121142,3.432072216,4.882069716,1.650086456,3.156133784,0,0.078489002,4.135837002,1.186858324,0.068870828,0.004748439,2.606110276,2.824529779,2.097373307,2.6546549,3.258468024,5.639636214,0.00430881,0.026702072,0.001274991,2.306714353,4.292798278,3.641596261,0.031539664,5.571258361,2.31189792,3.49116518,0.029373982,3.978594183,2.488315833,0.29493874,0.936450773,2.220606302,2.800336623,3.712870244,0.362719577,2.690076564,5.21802081,2.734601698,5.459304549,3.814081536,4.725958284,0.021552867,5.457422895,5.319832484,3.391509539,2.298611195,4.744944383,2.052295962,0.314046008,1.903000345,4.615582921,0.019557919,0,0.478521179,0,0.01823377,3.522574203,2.307393376,4.100737859,0.006163708,0,4.100760206,4.021660495,0.080890475,4.200025179,1.732603753,6.44456724,4.278992054,0.015193639,6.106551407,0.134032357,0.004846108,3.564924743,3.505500584,0.008769391,4.68859714,1.997616272,1.286144864,0.250773918,0.374108968,2.52549305,3.283359453,0.022680774,1.41823909,0.013645898,2.40216166,4.856297564,2.223000203,0.056032442,3.915607521,5.043762694,2.915018163,1.758372469,2.516074372
CVCL_0042,3.916896292,0,5.013415986,2.220781206,2.753514595,0.015517395,0.302148789,4.372036993,3.307967322,4.367187237,1.393634207,1.710099866,4.218863238,2.49799465,3.966209535,0.021740271,4.324330434,3.769344859,2.936193825,3.302863327,3.752148906,4.245532452,0.019747981,0.016505268,0.350688318,3.705225258,5.518263964,3.087435567,1.95475435,5.253373064,1.091746987,3.189852028,0.667819563,3.373159432,2.696048922,0.34078012,2.19183882,2.170555679,3.221322168,4.555329311,0.021145587,2.538962424,5.156830167,0.533439191,4.807294892,4.121824092,4.236136604,0.046781143,5.69888002,4.947141033,4.195687653,2.878223871,4.616720974,3.030717583,0.909236563,3.255108592,4.120827284,0.815646133,0.014216074,0.678290511,0.765457719,0.009386408,4.264014705,2.053434664,4.038674708,0,0.052437125,3.27249943,3.755256057,0.385188998,3.757717583,0.112156724,6.622553439,3.081066985,2.570889581,6.546933576,0.995261805,0.122025573,3.512525341,3.788420802,0.671187071,4.352224136,2.736469702,2.432344594,2.89032702,2.992561951,2.891336243,3.869217577,1.544340464,0,0.010511061,2.610805122,4.623358462,2.888953839,1.673815467,4.347650699,1.278669044,2.985872194,2.747338162,2.615172398
CVCL_0060,2.820115804,0,4.881294756,2.13527856,2.448621467,0.046716729,0.022223281,4.809122643,2.718924106,3.467479111,1.540918251,2.082985266,4.155309256,0.474539416,0.888227428,0,3.895649492,3.508563126,2.732520158,3.486068995,5.025985101,3.635457308,0.00254168,1.484677984,0.008891555,2.965421844,4.451761978,3.228975071,0.140434813,5.047499057,0.954386445,0.109716436,1.875085969,3.430912632,3.36982566,0.04847946,2.523250081,1.27136823,2.875183114,4.18304907,0.100900043,2.025654574,5.157498672,1.195434801,4.524581641,2.224307508,4.520786464,0.032432165,5.528069637,4.725154354,3.718380322,1.633552405,5.012772131,3.148146759,0.523211691,2.96492182,4.642473254,0.263904836,0,1.208038579,0,0.231084112,4.458728531,2.26848326,4.042131485,0.007248276,0.045272179,3.810592714,3.939904834,0.402566058,4.056650987,2.569955122,6.369986378,3.768648186,0.741103562,5.913032964,0,0.087659946,3.187785118,3.94335119,0,4.470411444,2.787252132,2.574814758,0.052269096,2.787575913,2.563149455,2.881471282,0.021354108,0,0.07775794,3.013303969,4.534278463,2.782856675,0.043135928,4.287692876,0.33293861,3.46328964,1.854494502,2.274165717
CVCL_0062,3.286817264,0,4.820113953,2.307770508,3.027702062,0.030113898,1.765800862,4.529548884,2.805459717,4.429823766,2.330784164,3.556170553,3.830652074,1.78912259,1.369120143,0.028237771,3.649544734,3.129971895,1.782576444,4.078055165,4.503982214,5.499663371,1.821325587,0.107952045,0.331888322,2.878281951,5.927349141,3.125459943,0.023821257,4.2938451,0.011345134,1.700043773,0.683175341,1.089877525,2.874698308,1.06806806,2.800033669,3.960138146,2.351030064,4.175012465,0.349020816,2.631092161,5.063573474,0.488885055,5.196875516,3.036377689,4.487712628,0.217924774,4.729839468,4.675388004,3.739323783,1.864737188,4.215953496,2.782268605,0.256961852,2.491694958,4.283991677,0.879986213,0,0.367810007,0,0.09672224,3.472378579,2.563698554,4.364751073,0.089047226,0.911035758,4.281180262,3.862195338,1.356742123,4.012114277,3.011973275,6.749451484,4.08632862,0.011446989,5.923978874,0,0.004881631,3.025049364,3.517129862,0.208769582,4.061821219,2.908013188,2.478344429,2.264704946,1.246538464,2.808568667,3.113457334,1.695998782,0.201426711,0.079482871,2.418668933,4.094928095,2.184579197,0.008642188,3.588213787,0.008667722,3.584002219,2.499906873,2.629945486
CVCL_0064,0.079274035,0,4.682506824,2.12993824,2.201582638,3.012718038,0.198546273,4.064409953,1.752467114,3.287915692,0.767949854,1.757401225,3.777704307,0.00749592,0.946958701,0.032488846,2.16826697,2.815413511,2.371049104,3.01983049,3.985081625,4.038475569,0.006403526,0.042005755,0.02474947,3.33222575,4.372999231,3.623020453,0.791274989,4.646036033,0.487755778,0.006949872,1.123633067,1.928187729,1.761423287,1.754931506,2.812548074,0.0575995,2.93234164,4.794674401,0.060067944,0.034786277,4.716684961,0.254426108,4.673527089,4.050434168,5.423551967,1.025602093,5.333836315,4.325299978,4.695174273,2.620995692,3.432981021,1.84106497,0.265975748,3.190529734,5.003488876,0.102198407,2.055940083,0.830790585,0,0.041689277,2.850817407,1.752936083,3.359975639,0.036145232,0,3.390993085,3.188721097,0.040887082,4.183298738,3.45102061,6.629988682,1.587119419,0.589786336,5.714827657,0.006447244,1.015899207,3.089861991,2.946188615,2.684696213,4.163876594,3.976600215,1.873303169,2.243747888,1.617072947,2.779683957,2.498010674,2.303222188,2.346787987,0,1.890591477,3.96031863,1.246241687,0.063625045,2.98065943,0,3.043319331,3.147428361,2.672635582
CVCL_0065,0.028137535,0,4.506447701,2.641727089,3.333746042,0.534605015,0.082072604,0.322114634,3.438347678,4.568999091,0.077511825,3.580317128,3.810621966,2.859348859,1.62506767,0.04101864,3.7236266,3.325031543,2.991772678,3.533473866,3.793235798,5.67823213,0.043937642,0.017153472,0.031813562,2.924397298,4.874755736,3.581080695,0.186378905,4.613327394,0.05886478,2.407069222,2.954533576,1.443863122,2.673119739,1.744307204,1.469028713,0.739275853,2.549678297,4.688772747,0.064471498,0.0246727,5.458554574,1.477422541,5.486363038,2.644261848,4.529950849,3.915877169,4.815117195,5.424039733,3.730513254,2.223036421,4.176231292,2.72080035,1.092958904,4.101005743,4.395433612,0.015668014,0,1.362926975,0,0.102515818,1.108917722,0.908873357,3.898868132,0.375239586,0,3.470691341,4.673007694,0.420033151,4.41770655,0.11632626,6.739075935,4.130270992,1.567008549,5.980240946,0,0.035673721,4.16196177,3.533250361,0.332758645,4.374532924,4.243283224,2.157934965,0.227332677,2.352298573,3.469358193,3.703971563,2.029438805,0.264339547,0,2.775600307,4.77986459,2.760400107,0.049457943,4.876160101,0.088535399,3.434311668,2.86971136,3.320139251
CVCL_0067,0.080791132,0,4.746444106,2.675063315,2.790642653,3.465541526,0.089583043,0.22385578,3.185331065,3.245467701,0.794771399,1.439726036,3.823457043,1.979063951,0.980744565,0,3.216684318,3.737019668,2.395479901,3.257106292,4.896878488,2.24402663,0.225396181,0.049806251,0,3.062978409,4.12885002,2.986397015,0,4.217570748,0.016559436,0.022965299,1.359975399,2.069630389,2.346907408,1.546363756,1.495788237,0.110133762,3.509280582,4.067085105,0.032212267,0.047299333,5.379944287,0.264966483,5.062418883,3.592449559,5.087885957,4.633580302,5.366010983,5.190241358,3.378683364,1.22853139,3.993157406,2.616648801,0.269568426,2.26659319,5.100175897,0.041047952,0,0.306860122,0,0.022898782,3.762156269,2.485069795,3.783571328,0.023098319,0,3.593264927,3.307929925,0.029374448,4.029518342,3.598559228,6.771899277,4.081182403,0,6.095737501,0.006129234,0.467044566,3.640156594,3.782507446,0.916885317,4.519144197,2.984429173,1.145248218,0.203648621,3.702043682,2.782375878,2.924138192,0.905694996,0.023829613,0,2.50516207,4.132123818,1.908321418,0.196796287,3.594189372,0,3.205824903,3.135896185,3.69908609
CVCL_0068,3.25875102,0,4.763625517,2.447299648,2.344619604,0.203689317,0.281901519,4.075131949,3.102723379,4.420180007,1.437963335,3.012777796,3.721146863,2.812714415,0.097806125,0.034683434,3.417809359,3.165972432,3.455722965,3.584264465,5.817272757,5.881099557,2.154902773,0.137208937,0.01087086,3.553170874,3.677549317,3.493569549,0.094323562,5.318929961,1.377700518,0.16401069,2.215690905,3.795590815,3.334827898,2.266033371,2.152179192,0.137872414,2.861015023,4.020016761,0.058275642,2.9372895,5.312590414,2.339612027,5.532503304,3.41598928,4.496081021,0.232221793,5.861630969,4.079091311,4.298585423,1.55457735,4.569860083,2.770960504,0.173861865,2.485256572,4.956818971,1.45531802,0.017091227,0.25291456,0.172604304,0.282127107,3.693981871,3.411849669,4.163116371,0,0,3.873883493,3.909580624,1.690542218,4.140237063,3.771090858,7.292322368,3.41362627,1.243088185,5.687708227,0,0.046977241,3.938427947,3.635553158,0.021544988,4.2434997,2.406235791,2.267653653,2.849522333,2.506625617,2.146658833,3.137599688,0.286301542,2.859670144,0,2.495025194,3.130332568,2.734752339,2.705946409,3.741302341,2.653145757,2.977713967,2.365937811,2.587518317
CVCL_0076,3.982057398,0.759316061,4.826024382,2.660198232,2.584076154,0,0.200726974,4.628296592,4.395831271,3.38073485,2.147986536,3.081246422,3.862109354,2.44320814,0.361708865,1.078005481,3.589331638,3.766548411,2.043021256,3.413924577,3.729862132,4.644427925,0.736140107,0.091501199,0.017424727,2.844180309,5.007983915,2.983004395,5.130677322,3.946759703,1.092509986,0.380407396,4.59129942,1.646597699,2.600719744,1.895646021,2.169602262,2.607663284,2.852098939,4.069321716,0.076022199,0.122110556,5.677148328,2.062415042,5.240362687,1.655554988,5.080384203,0.007850354,4.641176843,5.360017729,4.257365107,2.918387564,2.912492984,3.328344938,4.864011351,2.125415477,4.50432038,2.10144193,0,0.598411835,0.007208792,0.305271403,3.889561202,2.546067204,3.608407206,0,0.104910289,3.538034551,3.377398271,3.346658599,4.289575744,3.229846991,7.414256555,3.328189829,3.387101669,5.783340517,0.016349118,0.320255395,3.984532777,3.767194042,1.964802202,4.216718426,3.585135913,0.311645207,0.042350286,1.545594977,3.142009387,2.916548565,0.04537226,0,0.017229248,3.100163454,2.382410166,0.378399945,0.021642646,4.170415176,0,3.605552312,2.927347168,2.854519906
CVCL_0077,3.311504007,0,5.195960371,2.266601738,2.734418847,0.005259152,3.072618042,4.566804281,3.224048231,4.113743127,1.135473479,1.084354632,3.81429227,1.951314949,1.939822523,0.014677372,3.444104412,3.54660122,2.748231769,3.171215246,4.534689603,4.296861895,0.017753786,0.445109414,0.005232793,2.91475369,4.236688685,3.563744124,0.079701471,4.93782733,1.301056526,0.973739507,0.195682106,2.628038184,3.651858522,0.024318096,2.439639345,2.173313761,3.797732527,4.840947338,0.082755253,3.588834086,5.23416026,2.002911015,4.979524396,2.927851455,4.445722912,0.009625123,5.694171763,4.812242491,4.533750606,2.450009816,4.477997647,2.785585727,0.323695729,2.212647037,4.792228647,0.054703815,0,1.190821563,0,0.492072016,4.542571498,2.447330975,4.350924591,0.031558738,0.151059376,3.793971246,4.107773555,0.142134503,4.696363316,1.751551519,6.647214143,3.137767538,1.037707209,5.799929538,0.013423237,0.261674768,3.462644188,4.043131393,0.031481712,5.09701664,2.939335732,1.17537519,0.671242171,3.646728218,2.591793388,3.414805178,0.009467648,0.750401761,0.114257409,3.486028596,4.429413635,2.380313812,0.011879538,3.900399656,2.441269144,4.035575438,2.890518121,2.849185956
CVCL_0078,1.809057636,0,4.995906165,2.429184898,2.296821727,0.005245038,2.745531032,3.521287592,3.679555038,3.4794776,1.756069486,2.137561439,3.778041468,2.038576625,0.399439747,0.014646807,5.214968801,4.877008538,1.916607691,3.169977288,4.867291838,4.340453398,2.322247439,0.125916166,0.925671279,2.932846221,5.984812749,3.141107922,5.73443303,4.533112281,0.023230742,1.575968543,1.208608708,2.416860205,2.709072816,1.699414377,3.872111791,4.116374008,2.803653588,3.82308437,0,0.253314114,4.881575115,0.301855431,5.694072702,2.792831528,4.230483555,0.022256228,5.143996931,3.800257858,3.451709983,0.164750484,3.994995238,4.258458541,0.041472692,1.03270729,5.268307714,4.388946912,0.004798666,0.073543322,0,0.01260617,5.238621515,3.240586783,4.049758492,0,0,3.95847238,2.824488295,0.698973596,3.983731931,3.975184381,6.649161366,3.843128573,1.56062035,6.899381813,0.020011234,0.668762815,3.841698518,3.384413074,2.169267506,4.369104912,2.822172578,2.146588948,2.676393207,0.44297601,2.3744997,3.019079082,0.016462666,0.629675449,0.041711772,2.731600332,2.892799535,2.526046598,0.181872472,4.264988009,0.261579326,4.727825133,3.04264222,2.959835804
CVCL_0079,0.174667797,0,4.273406233,2.502297471,2.906773152,0.056596607,0.172550991,0.324026801,2.964356748,4.322584401,0.022855673,0.93268112,4.108570519,0.055008965,0.847927382,0.018909926,2.944358345,2.874243138,2.337377847,2.777473294,3.700369975,3.404991424,0.004952039,5.600941477,1.358434334,2.925879916,4.052098331,2.637711474,0.018180137,4.162062944,0.008644097,0.027836036,0.12379367,0.115538049,1.745575703,1.396259244,1.812406407,0.150926563,2.789686094,4.725363523,0.083891727,3.296093291,5.2448573,0.313828333,4.907967896,3.428464218,4.896624379,3.971742219,3.779715347,5.603721937,4.277010814,0.069767119,4.148959483,1.947213612,0.266556695,3.308949385,4.761940507,0,1.639346711,0.536475703,0,0.007002219,0.711026432,1.66592938,3.884902097,0,0,3.2721726,4.069736105,0.01199088,4.170912995,0.223059375,6.857536974,2.73460465,0.008739196,5.548809864,0,0.012938286,3.513526241,3.603167781,1.580240989,4.409322764,3.235457821,1.199998636,0.025804799,0.139707046,2.689698415,3.656198592,1.62392708,0.596012761,0,2.741978981,3.360646101,1.504693171,1.134924747,3.338175507,1.536727683,2.703788791,3.18246419,3.546462922
CVCL_0080,3.729453299,0,4.639717214,2.314177143,2.53983327,0.130522322,0.999582817,2.791355011,2.698643747,3.91586573,1.819290059,2.393819611,3.789917672,0.285020963,1.880577467,0.037412435,3.329250813,3.204100151,2.437649743,3.720580724,3.984916023,7.285523559,0.00492554,0.036465827,0.035492702,2.919690086,4.028087456,3.019941721,3.278262433,4.385909667,2.751408091,2.260500896,0.033517934,3.618202618,3.229689107,0.809279463,2.709784643,3.563869662,2.79057637,3.944805734,0.03892004,3.485854872,5.164210574,2.95540272,4.974690318,3.143744267,4.402450893,0.078666566,5.000859334,5.315054266,3.791798353,2.426839342,4.363710748,2.469399207,0.70870878,2.974810748,4.852681381,0.076037503,0.201799804,1.209608534,0,3.581056433,2.76185195,2.341012389,3.446548408,0,0.009958364,3.570857229,4.427394554,0.035492702,3.991689055,0.664502576,5.911520495,4.184256279,0.042819034,5.56124598,1.085457422,0.143209018,2.630111617,4.031633431,0.414928893,4.576162618,3.360046865,1.831980078,1.297363756,2.477287979,2.258447126,3.623608365,0.925853128,0.648309103,0.046069299,3.008488162,4.414798682,1.666310495,0.097264432,4.652088586,2.064834028,3.922893306,2.850788098,2.703866338
CVCL_0089,0.112645672,0,4.47176382,3.312934819,3.455867236,0.033386491,0.087944591,0.368988707,3.159425722,4.443450426,0.687154784,2.172025643,4.030871687,1.666068164,0.852200186,0.003165844,3.336730384,3.42490178,2.834209637,3.061846892,4.465284813,3.207379452,0.039658892,3.542319712,2.110717714,3.106367783,4.515824618,2.963495281,0.021177474,4.796400625,0.026675347,0.014006314,0.298014916,0.046518611,2.049186762,2.615784856,1.966763437,0.099839678,2.974701891,5.448716837,0.122101345,0.038055005,5.237512348,0.517254551,4.755386331,4.898892395,4.945962144,5.374217729,1.918901816,5.101240364,5.107051292,1.8037527,4.72896509,2.882398916,0.471763852,4.351011494,4.387225103,0.070061773,2.205822209,1.223843666,0,0.277577859,2.37712437,1.717905774,3.685174805,0,0,3.281014864,4.173367224,0.027765986,4.320499669,3.149068146,6.820561957,3.99495966,0,5.702164124,0,0.384163354,3.14577399,3.763847805,0.410018485,4.385870301,4.945002278,1.703768095,0.030023286,1.127235229,3.45261392,4.148925068,3.554797753,1.891043834,0,2.174380718,3.625558784,2.059898943,1.936806182,3.55012327,0.007706038,2.931211887,3.457728053,4.402579924
